season,winslot,Aslot,Bslot,Aseed,Bseed,Aname,Bname,Awins,Bwins,Alosses,Blosses,daynum,Aregion,Bregion,winner,teamA,teamB,Aminscore,Bminscore,Amaxscore,Bmaxscore,Aqvgscore,Bqvgscore,Astdscore,Bstdscore
N,R2X3,R1X3,R1X6,03,06,Syracuse,Arizona St,25,24,9,9,139,South,South,A,786,512,49.0,49.0,127.0,90.0,80.970588235294116,69.545454545454547,14.207465506717496,11.65954131092931
N,R2X4,R1X4,R1X5,04,12,Gonzaga,W Kentucky,25,23,5,8,138,South,South,A,607,835,50.0,40.0,95.0,99.0,78.799999999999997,72.096774193548384,11.496086290559932,10.11659396561612
N,R2Y1,R1Y1,R1Y8,01,09,Louisville,Siena,28,26,5,7,139,Midwest,Midwest,A,651,766,51.0,64.0,99.0,93.0,73.939393939393938,77.666666666666671,12.429045634732635,7.983568984944875
N,R2Y2,R1Y2,R1Y7,02,10,Michigan St,USC,26,21,6,12,139,Midwest,Midwest,A,671,818,54.0,46.0,118.0,91.0,71.90625,68.36363636363636,12.802244371105404,9.5213259256744358
N,R2Y3,R1Y3,R1Y6,03,11,Kansas,Dayton,25,26,7,7,139,Midwest,Midwest,A,636,569,60.0,45.0,100.0,91.0,77.125,67.515151515151516,10.291835356242345,11.116793771808576
N,R2Y4,R1Y4,R1Y5,13,12,Cleveland St,Arizona,22,19,10,13,139,Midwest,Midwest,B,552,511,43.0,47.0,83.0,106.0,64.96875,72.1875,9.3256513680010578,13.725973326143396
N,R2Z1,R1Z1,R1Z8,01,09,Connecticut,Texas A&M,27,23,4,9,138,West,West,A,559,794,60.0,53.0,117.0,96.0,77.322580645161295,71.71875,13.0344137469764,11.694641868714919
N,R2Z2,R1Z2,R1Z7,02,10,Memphis,Maryland,31,20,3,13,138,West,West,A,666,662,51.0,44.0,108.0,91.0,74.058823529411768,71.454545454545453,12.999866914410605,11.165669541435479
N,R2Z3,R1Z3,R1Z6,03,06,Missouri,Marquette,28,24,6,9,139,West,West,A,676,660,51.0,56.0,107.0,106.0,81.117647058823536,78.848484848484844,13.551133457872798,11.034714402590584
N,R2Z4,R1Z4,R1Z5,04,05,Washington,Purdue,25,25,8,9,138,West,West,B,840,738,54.0,48.0,103.0,90.0,78.939393939393938,69.352941176470594,9.6418890200579881,9.8783255098671834
N,R3W1,R2W1,R2W4,01,04,Pittsburgh,Xavier,27,25,4,7,143,East,East,A,731,853,56.0,53.0,93.0,88.0,77.709677419354833,72.375,10.716865057941863,8.8978578882785033
N,R3W2,R2W2,R2W3,02,03,Duke,Villanova,28,26,6,7,143,East,East,B,577,829,47.0,54.0,101.0,107.0,78.029411764705884,76.545454545454547,10.672904930429167,13.724763969027288
N,R3X1,R2X1,R2X4,01,04,North Carolina,Gonzaga,27,25,4,5,144,South,South,A,708,607,69.0,50.0,116.0,95.0,89.387096774193552,78.799999999999997,11.412153734576243,11.496086290559932
N,R3X2,R2X2,R2X3,02,03,Oklahoma,Syracuse,27,25,5,9,144,South,South,A,721,786,61.0,49.0,100.0,127.0,79.1875,80.970588235294116,9.4750906987743395,14.207465506717496
N,R3Y1,R2Y1,R2Y4,01,12,Louisville,Arizona,28,19,5,13,144,Midwest,Midwest,A,651,511,51.0,47.0,99.0,106.0,73.939393939393938,72.1875,12.429045634732635,13.725973326143396
N,R3Y2,R2Y2,R2Y3,02,03,Michigan St,Kansas,26,25,6,7,144,Midwest,Midwest,A,671,636,54.0,60.0,118.0,100.0,71.90625,77.125,12.802244371105404,10.291835356242345
N,R3Z1,R2Z1,R2Z4,01,05,Connecticut,Purdue,27,25,4,9,143,West,West,A,559,738,60.0,48.0,117.0,90.0,77.322580645161295,69.352941176470594,13.0344137469764,9.8783255098671834
N,R3Z2,R2Z2,R2Z3,02,03,Memphis,Missouri,31,28,3,6,143,West,West,B,666,676,51.0,51.0,108.0,107.0,74.058823529411768,81.117647058823536,12.999866914410605,13.551133457872798
N,R4W1,R3W1,R3W2,01,03,Pittsburgh,Villanova,27,26,4,7,145,East,East,B,731,829,56.0,54.0,93.0,107.0,77.709677419354833,76.545454545454547,10.716865057941863,13.724763969027288
N,R4X1,R3X1,R3X2,01,02,North Carolina,Oklahoma,27,27,4,5,146,South,South,A,708,721,69.0,61.0,116.0,100.0,89.387096774193552,79.1875,11.412153734576243,9.4750906987743395
N,R4Y1,R3Y1,R3Y2,01,02,Louisville,Michigan St,28,26,5,6,146,Midwest,Midwest,B,651,671,51.0,54.0,99.0,118.0,73.939393939393938,71.90625,12.429045634732635,12.802244371105404
N,R4Z1,R3Z1,R3Z2,01,03,Connecticut,Missouri,27,28,4,6,145,West,West,A,559,676,60.0,51.0,117.0,107.0,77.322580645161295,81.117647058823536,13.0344137469764,13.551133457872798
N,R5WX,R4W1,R4X1,03,01,Villanova,North Carolina,26,27,7,4,152,East,South,B,829,708,54.0,69.0,107.0,116.0,76.545454545454547,89.387096774193552,13.724763969027288,11.412153734576243
N,R5YZ,R4Y1,R4Z1,02,01,Michigan St,Connecticut,26,27,6,4,152,Midwest,West,A,671,559,54.0,60.0,118.0,117.0,71.90625,77.322580645161295,12.802244371105404,13.0344137469764
N,R6CH,R5WX,R5YZ,01,02,North Carolina,Michigan St,27,26,4,6,154,South,Midwest,A,708,671,69.0,54.0,116.0,118.0,89.387096774193552,71.90625,11.412153734576243,12.802244371105404
O,X16,X16a,X16b,16,16,Ark Pine Bluff,Winthrop,17,17,15,13,134,South,South,A,514,848,46.0,47.0,93.0,96.0,64.40625,62.56666666666667,11.754944106098506,11.482401994162874
O,R1W1,W01,W16,01,16,Kentucky,ETSU,32,19,2,14,136,East,East,A,640,586,58.0,52.0,104.0,94.0,79.235294117647058,69.030303030303031,11.414796443856162,10.999958260209647
O,R1W2,W02,W15,02,15,West Virginia,Morgan St,27,27,6,9,137,East,East,A,843,683,53.0,48.0,95.0,100.0,72.969696969696969,76.75,9.9589607845483883,11.275280237956148
O,R1W3,W03,W14,03,14,New Mexico,Montana,29,20,4,9,136,East,East,A,701,680,59.0,48.0,97.0,95.0,76.63636363636364,69.448275862068968,9.3381530255385439,12.543953638682558
O,R1W4,W04,W13,04,13,Wisconsin,Wofford,23,25,8,8,137,East,East,A,849,850,47.0,44.0,90.0,84.0,67.483870967741936,69.030303030303031,10.763951090567296,9.2588527612025029
O,R1W5,W05,W12,05,12,Temple,Cornell,29,25,5,4,137,East,East,B,789,561,45.0,48.0,78.0,104.0,64.941176470588232,75.172413793103445,9.7042779422594272,11.782713713294783
O,R1W6,W06,W11,06,11,Marquette,Washington,22,24,11,9,136,East,East,B,660,840,50.0,51.0,102.0,123.0,72.939393939393938,79.787878787878782,12.552771983955392,15.04691164478325
O,R1W7,W07,W10,07,10,Clemson,Missouri,21,22,10,10,137,East,East,B,551,676,47.0,52.0,102.0,106.0,73.290322580645167,77.5625,12.613851956728535,14.777384536852251
O,R1W8,W08,W09,08,09,Texas,Wake Forest,24,19,9,10,136,East,East,B,793,839,58.0,47.0,107.0,96.0,81.242424242424249,72.965517241379317,12.603583672740703,11.642617191907021
O,R1X1,X01,X16,01,16,Duke,Ark Pine Bluff,29,17,5,15,137,South,South,A,577,514,57.0,46.0,114.0,93.0,77.970588235294116,64.40625,13.954727839185683,11.754944106098506
O,R1X2,X02,X15,02,15,Villanova,Robert Morris,24,23,7,11,136,South,South,A,829,745,65.0,52.0,103.0,107.0,82.548387096774192,68.5,10.551987153252897,11.228246942945489
O,R1X3,X03,X14,03,14,Baylor,Sam Houston St,24,21,7,7,136,South,South,A,521,751,55.0,48.0,94.0,107.0,76.709677419354833,79.892857142857139,9.6426256241855537,13.939510356522279
O,R1X4,X04,X13,04,13,Purdue,Siena,27,27,5,6,137,South,South,A,738,766,42.0,53.0,101.0,99.0,71.09375,75.454545454545453,12.073626668797575,10.009362008824114
O,R1X5,X05,X12,05,12,Texas A&M,Utah St,22,26,9,7,137,South,South,A,794,822,54.0,52.0,89.0,98.0,71.225806451612897,73.575757575757578,7.7945790815998022,10.32511003105302
O,R1X6,X06,X11,06,11,Notre Dame,Old Dominion,23,26,11,8,136,South,South,B,717,723,50.0,50.0,101.0,98.0,76.029411764705884,67.529411764705884,13.046264496055494,10.302013778348066
O,R1X7,X07,X10,07,10,Richmond,St Mary's CA,26,25,8,5,136,South,South,B,743,781,52.0,49.0,103.0,101.0,69.294117647058826,78.799999999999997,11.236833895104047,10.983017193224576
O,R1X8,X08,X09,08,09,California,Louisville,23,20,10,12,137,South,South,A,539,651,62.0,48.0,95.0,102.0,77.969696969696969,76.34375,10.03172195401757,11.925836907215359
O,R1Y1,Y01,Y16,01,16,Kansas,Lehigh,32,22,2,10,136,Midwest,Midwest,A,636,644,57.0,52.0,112.0,91.0,81.764705882352942,75.125,11.214640702669229,8.9573642886733147
O,R1Y2,Y02,Y15,02,15,Ohio St,Santa Barbara,27,19,7,9,137,Midwest,Midwest,A,720,757,43.0,42.0,111.0,89.0,74.235294117647058,67.571428571428569,13.68137167084674,10.407512984887997
O,R1Y3,Y03,Y14,03,14,Georgetown,Ohio,23,20,10,14,136,Midwest,Midwest,B,603,719,46.0,49.0,103.0,99.0,73.242424242424249,73.441176470588232,12.210354034105654,12.909620617906238
O,R1Y4,Y04,Y13,04,13,Maryland,Houston,22,18,8,15,137,Midwest,Midwest,A,662,617,53.0,55.0,106.0,105.0,79.266666666666666,78.818181818181813,12.925255209171779,12.144220586925776
O,R1Y5,Y05,Y12,05,12,Michigan St,New Mexico St,24,21,8,11,137,Midwest,Midwest,A,671,702,49.0,55.0,106.0,97.0,72.625,78.5,12.606421974533456,11.924240017711821
O,R1Y6,Y06,Y11,06,11,Tennessee,San Diego St,25,23,8,8,136,Midwest,Midwest,A,790,754,45.0,52.0,124.0,89.0,73.63636363636364,69.806451612903231,15.099303981185802,9.3891473206542546
O,R1Y7,Y07,Y10,07,10,Oklahoma St,Georgia Tech,22,21,10,12,137,Midwest,Midwest,B,722,606,57.0,57.0,97.0,100.0,74.3125,72.515151515151516,10.318180253804448,9.8476922758005259
O,R1Y8,Y08,Y09,08,09,UNLV,Northern Iowa,24,28,8,4,136,Midwest,Midwest,B,817,714,45.0,51.0,88.0,84.0,72.75,63.3125,9.320675941153624,8.8191464297855955
O,R1Z1,Z01,Z16,01,16,Syracuse,Vermont,28,25,4,9,137,West,West,A,786,828,59.0,50.0,101.0,88.0,81.46875,70.617647058823536,10.577051736542655,9.2673198926701339
O,R1Z2,Z02,Z15,02,15,Kansas St,North Texas,25,22,7,8,136,West,West,A,637,711,63.0,56.0,95.0,107.0,79.46875,73.466666666666669,8.8104496728316875,10.93841345391958
O,R1Z3,Z03,Z14,03,14,Pittsburgh,Oakland,24,24,8,8,137,West,West,A,731,718,45.0,42.0,98.0,99.0,68.09375,75.21875,10.866690431658574,13.247014699074656
O,R1Z4,Z04,Z13,04,13,Vanderbilt,Murray St,23,28,8,4,136,West,West,B,827,687,52.0,55.0,99.0,94.0,77.548387096774192,76.09375,12.489579423372778,9.8626802106476106
O,R1Z5,Z05,Z12,05,12,Butler,UTEP,28,26,4,6,136,West,West,A,535,824,48.0,49.0,91.0,101.0,70.09375,75.78125,8.1676166007899766,12.822671267622047
O,R1Z6,Z06,Z11,06,11,Xavier,Minnesota,24,21,8,13,137,West,West,A,853,673,56.0,53.0,108.0,97.0,80.03125,72.911764705882348,11.875616760299231,12.389197493496987
O,R1Z7,Z07,Z10,07,10,BYU,Florida,28,21,5,12,136,West,West,A,536,592,61.0,53.0,110.0,87.0,82.606060606060609,71.606060606060609,11.997321402913723,8.1387192572199023
O,R1Z8,Z08,Z09,08,09,Gonzaga,Florida St,25,22,6,9,137,West,West,A,607,595,41.0,50.0,103.0,95.0,77.516129032258064,68.483870967741936,11.711232456952173,12.572040067833925
O,R2W1,R1W1,R1W8,01,09,Kentucky,Wake Forest,32,19,2,10,138,East,East,A,640,839,58.0,47.0,104.0,96.0,79.235294117647058,72.965517241379317,11.414796443856162,11.642617191907021
O,R2W2,R1W2,R1W7,02,10,West Virginia,Missouri,27,22,6,10,139,East,East,A,843,676,53.0,52.0,95.0,106.0,72.969696969696969,77.5625,9.9589607845483883,14.777384536852251
O,R2W3,R1W3,R1W6,03,11,New Mexico,Washington,29,24,4,9,138,East,East,B,701,840,59.0,51.0,97.0,123.0,76.63636363636364,79.787878787878782,9.3381530255385439,15.04691164478325
O,R2W4,R1W4,R1W5,04,12,Wisconsin,Cornell,23,25,8,4,139,East,East,B,849,561,47.0,48.0,90.0,104.0,67.483870967741936,75.172413793103445,10.763951090567296,11.782713713294783
O,R2X1,R1X1,R1X8,01,08,Duke,California,29,23,5,10,139,South,South,A,577,539,57.0,62.0,114.0,95.0,77.970588235294116,77.969696969696969,13.954727839185683,10.03172195401757
O,R2X2,R1X2,R1X7,02,10,Villanova,St Mary's CA,24,25,7,5,138,South,South,B,829,781,65.0,49.0,103.0,101.0,82.548387096774192,78.799999999999997,10.551987153252897,10.983017193224576
O,R2X3,R1X3,R1X6,03,11,Baylor,Old Dominion,24,26,7,8,138,South,South,A,521,723,55.0,50.0,94.0,98.0,76.709677419354833,67.529411764705884,9.6426256241855537,10.302013778348066
O,R2X4,R1X4,R1X5,04,05,Purdue,Texas A&M,27,22,5,9,139,South,South,A,738,794,42.0,54.0,101.0,89.0,71.09375,71.225806451612897,12.073626668797575,7.7945790815998022
O,R2Y1,R1Y1,R1Y8,01,09,Kansas,Northern Iowa,32,28,2,4,138,Midwest,Midwest,B,636,714,57.0,51.0,112.0,84.0,81.764705882352942,63.3125,11.214640702669229,8.8191464297855955
O,R2Y2,R1Y2,R1Y7,02,10,Ohio St,Georgia Tech,27,21,7,12,139,Midwest,Midwest,A,720,606,43.0,57.0,111.0,100.0,74.235294117647058,72.515151515151516,13.68137167084674,9.8476922758005259
O,R2Y3,R1Y3,R1Y6,14,06,Ohio,Tennessee,20,25,14,8,138,Midwest,Midwest,B,719,790,49.0,45.0,99.0,124.0,73.441176470588232,73.63636363636364,12.909620617906238,15.099303981185802
O,R2Y4,R1Y4,R1Y5,04,05,Maryland,Michigan St,22,24,8,8,139,Midwest,Midwest,B,662,671,53.0,49.0,106.0,106.0,79.266666666666666,72.625,12.925255209171779,12.606421974533456
O,R2Z1,R1Z1,R1Z8,01,08,Syracuse,Gonzaga,28,25,4,6,139,West,West,A,786,607,59.0,41.0,101.0,103.0,81.46875,77.516129032258064,10.577051736542655,11.711232456952173
O,R2Z2,R1Z2,R1Z7,02,07,Kansas St,BYU,25,28,7,5,138,West,West,A,637,536,63.0,61.0,95.0,110.0,79.46875,82.606060606060609,8.8104496728316875,11.997321402913723
O,R2Z3,R1Z3,R1Z6,03,06,Pittsburgh,Xavier,24,24,8,8,139,West,West,B,731,853,45.0,56.0,98.0,108.0,68.09375,80.03125,10.866690431658574,11.875616760299231
O,R2Z4,R1Z4,R1Z5,13,05,Murray St,Butler,28,28,4,4,138,West,West,B,687,535,55.0,48.0,94.0,91.0,76.09375,70.09375,9.8626802106476106,8.1676166007899766
O,R3W1,R2W1,R2W4,01,12,Kentucky,Cornell,32,25,2,4,143,East,East,A,640,561,58.0,48.0,104.0,104.0,79.235294117647058,75.172413793103445,11.414796443856162,11.782713713294783
O,R3W2,R2W2,R2W3,02,11,West Virginia,Washington,27,24,6,9,143,East,East,A,843,840,53.0,51.0,95.0,123.0,72.969696969696969,79.787878787878782,9.9589607845483883,15.04691164478325
O,R3X1,R2X1,R2X4,01,04,Duke,Purdue,29,27,5,5,144,South,South,A,577,738,57.0,42.0,114.0,101.0,77.970588235294116,71.09375,13.954727839185683,12.073626668797575
O,R3X2,R2X2,R2X3,10,03,St Mary's CA,Baylor,25,24,5,7,144,South,South,B,781,521,49.0,55.0,101.0,94.0,78.799999999999997,76.709677419354833,10.983017193224576,9.6426256241855537
O,R3Y1,R2Y1,R2Y4,09,05,Northern Iowa,Michigan St,28,24,4,8,144,Midwest,Midwest,B,714,671,51.0,49.0,84.0,106.0,63.3125,72.625,8.8191464297855955,12.606421974533456
O,R3Y2,R2Y2,R2Y3,02,06,Ohio St,Tennessee,27,25,7,8,144,Midwest,Midwest,B,720,790,43.0,45.0,111.0,124.0,74.235294117647058,73.63636363636364,13.68137167084674,15.099303981185802
O,R3Z1,R2Z1,R2Z4,01,05,Syracuse,Butler,28,28,4,4,143,West,West,B,786,535,59.0,48.0,101.0,91.0,81.46875,70.09375,10.577051736542655,8.1676166007899766
O,R3Z2,R2Z2,R2Z3,02,06,Kansas St,Xavier,25,24,7,8,143,West,West,A,637,853,63.0,56.0,95.0,108.0,79.46875,80.03125,8.8104496728316875,11.875616760299231
O,R4W1,R3W1,R3W2,01,02,Kentucky,West Virginia,32,27,2,6,145,East,East,B,640,843,58.0,53.0,104.0,95.0,79.235294117647058,72.969696969696969,11.414796443856162,9.9589607845483883
O,R4X1,R3X1,R3X2,01,03,Duke,Baylor,29,24,5,7,146,South,South,A,577,521,57.0,55.0,114.0,94.0,77.970588235294116,76.709677419354833,13.954727839185683,9.6426256241855537
O,R4Y1,R3Y1,R3Y2,05,06,Michigan St,Tennessee,24,25,8,8,146,Midwest,Midwest,A,671,790,49.0,45.0,106.0,124.0,72.625,73.63636363636364,12.606421974533456,15.099303981185802
O,R4Z1,R3Z1,R3Z2,05,02,Butler,Kansas St,28,25,4,7,145,West,West,A,535,637,48.0,63.0,91.0,95.0,70.09375,79.46875,8.1676166007899766,8.8104496728316875
O,R5WX,R4W1,R4X1,02,01,West Virginia,Duke,27,29,6,5,152,East,South,B,843,577,53.0,57.0,95.0,114.0,72.969696969696969,77.970588235294116,9.9589607845483883,13.954727839185683
O,R5YZ,R4Y1,R4Z1,05,05,Michigan St,Butler,24,28,8,4,152,Midwest,West,B,671,535,49.0,48.0,106.0,91.0,72.625,70.09375,12.606421974533456,8.1676166007899766
O,R6CH,R5WX,R5YZ,01,05,Duke,Butler,29,28,5,4,154,South,West,A,577,535,57.0,48.0,114.0,91.0,77.970588235294116,70.09375,13.954727839185683,8.1676166007899766
P,W12,W12a,W12b,12,12,Clemson,UAB,21,22,11,8,134,East,East,A,551,805,47.0,47.0,87.0,100.0,68.25,68.900000000000006,8.9721792224631809,9.4033681908842297
P,W16,W16a,W16b,16,16,Alabama St,UT San Antonio,15,16,17,13,135,East,East,B,506,820,38.0,52.0,90.0,97.0,61.5625,70.482758620689651,12.247289240889186,9.7613618667407351
P,Y16,Y16a,Y16b,16,16,Ark Little Rock,UNC Asheville,17,16,16,13,134,Southeast,Southeast,B,513,814,46.0,49.0,82.0,100.0,66.272727272727266,71.793103448275858,8.528997693333757,11.937709912492247
P,Z11,Z11a,Z11b,11,11,USC,VA Commonwealth,19,23,14,11,135,Southwest,Southwest,B,818,825,50.0,51.0,86.0,101.0,66.848484848484844,71.529411764705884,8.1802467626750293,11.32471345986718
P,R1W1,W01,W16,01,16,Ohio St,UT San Antonio,32,16,2,13,137,East,East,A,720,820,58.0,52.0,102.0,97.0,77.088235294117652,70.482758620689651,11.968998304587771,9.7613618667407351
P,R1W2,W02,W15,02,15,North Carolina,Long Island,26,27,7,5,137,East,East,A,708,648,48.0,62.0,107.0,97.0,76.666666666666671,82.59375,13.697304903380138,8.753068658333488
P,R1W3,W03,W14,03,14,Syracuse,Indiana St,26,19,7,13,137,East,East,A,786,626,53.0,51.0,107.0,83.0,73.606060606060609,65.84375,12.350780600871847,8.6353538397392846
P,R1W4,W04,W13,04,13,Kentucky,Princeton,25,24,8,6,136,East,East,A,640,736,64.0,57.0,91.0,86.0,76.424242424242422,69.5,7.9849491109753998,7.7276559619762235
P,R1W5,W05,W12,05,12,West Virginia,Clemson,20,21,11,11,136,East,East,A,843,551,50.0,47.0,95.0,87.0,69.548387096774192,68.25,10.811698293015226,8.9721792224631809
P,R1W6,W06,W11,06,11,Xavier,Marquette,24,20,7,14,137,East,East,B,853,660,46.0,56.0,100.0,102.0,72.612903225806448,76.088235294117652,12.481411777454371,11.228555108605454
P,R1W7,W07,W10,07,10,Washington,Georgia,23,21,10,11,137,East,East,A,840,604,56.0,56.0,118.0,98.0,83.515151515151516,68.8125,15.784766749644403,11.167580031054177
P,R1W8,W08,W09,08,09,George Mason,Villanova,26,21,6,11,137,East,East,A,602,829,60.0,50.0,87.0,88.0,73.34375,72.71875,8.0916985817255949,9.301325090410506
P,R1X1,X01,X16,01,16,Duke,Hampton,30,23,4,8,137,West,West,A,577,610,56.0,45.0,110.0,86.0,81.058823529411768,66.903225806451616,11.732160867287703,10.473791680896555
P,R1X2,X02,X15,02,15,San Diego St,N Colorado,30,19,2,10,136,West,West,A,754,688,51.0,42.0,96.0,87.0,71.03125,71.034482758620683,11.043902092897238,10.324002026148078
P,R1X3,X03,X14,03,14,Connecticut,Bucknell,26,25,9,8,136,West,West,A,559,533,56.0,52.0,97.0,89.0,73.400000000000006,70.757575757575751,9.8247500876976126,8.0755159438522739
P,R1X4,X04,X13,04,13,Texas,Oakland,27,24,7,9,137,West,West,A,793,718,56.0,51.0,101.0,110.0,74.911764705882348,85.090909090909093,10.094750083026042,13.451064250704626
P,R1X5,X05,X12,05,12,Arizona,Memphis,27,25,7,9,137,West,West,A,511,666,49.0,47.0,107.0,104.0,76.529411764705884,72.029411764705884,10.887757004780907,12.612984192577683
P,R1X6,X06,X11,06,11,Cincinnati,Missouri,25,22,8,10,136,West,West,A,549,676,51.0,58.0,99.0,116.0,68.969696969696969,80.84375,12.71955032673063,12.303732601836728
P,R1X7,X07,X10,07,10,Temple,Penn St,25,19,7,14,136,West,West,A,789,729,50.0,36.0,96.0,77.0,70.9375,63.030303030303031,10.703204835468673,8.5084088477396218
P,R1X8,X08,X09,08,09,Michigan,Tennessee,19,19,13,14,137,West,West,A,670,790,50.0,48.0,87.0,104.0,65.5,70.63636363636364,9.6371676336981906,10.767003977692561
P,R1Y1,Y01,Y16,01,16,Pittsburgh,UNC Asheville,27,16,5,13,136,Southeast,Southeast,A,731,814,51.0,49.0,97.0,100.0,74.0625,71.793103448275858,11.382380847169014,11.937709912492247
P,R1Y2,Y02,Y15,02,15,Florida,Santa Barbara,26,16,7,13,136,Southeast,Southeast,A,592,757,45.0,49.0,105.0,93.0,71.545454545454547,67.862068965517238,12.723376026851566,10.2645158373181
P,R1Y3,Y03,Y14,03,14,BYU,Wofford,29,21,4,12,136,Southeast,Southeast,A,536,850,54.0,53.0,109.0,97.0,81.272727272727266,73.818181818181813,11.309081165347065,10.661327865033044
P,R1Y4,Y04,Y13,04,13,Wisconsin,Belmont,23,30,8,4,136,Southeast,Southeast,A,849,522,33.0,64.0,99.0,102.0,68.193548387096769,80.352941176470594,12.713770423312313,9.7252925343607384
P,R1Y5,Y05,Y12,05,12,Kansas St,Utah St,21,29,10,3,136,Southeast,Southeast,A,637,822,44.0,51.0,100.0,89.0,72.709677419354833,71.28125,12.425762904824373,9.9725698010843722
P,R1Y6,Y06,Y11,06,11,St John's,Gonzaga,21,23,11,9,136,Southeast,Southeast,B,778,607,51.0,58.0,93.0,117.0,70.0625,75.875,10.529534355801305,12.496874609277313
P,R1Y7,Y07,Y10,07,10,UCLA,Michigan St,22,18,10,14,136,Southeast,Southeast,A,810,671,52.0,47.0,86.0,96.0,69.96875,68.125,8.6728180793499874,11.968056442046052
P,R1Y8,Y08,Y09,08,09,Butler,Old Dominion,22,27,9,6,136,Southeast,Southeast,A,535,723,49.0,45.0,91.0,81.0,72.483870967741936,65.848484848484844,10.095898137816029,10.129827579738215
P,R1Z1,Z01,Z16,01,16,Kansas,Boston Univ,32,21,2,13,137,Southwest,Southwest,A,636,528,63.0,48.0,113.0,88.0,82.382352941176464,65.205882352941174,11.747376943467131,10.621231267288081
P,R1Z2,Z02,Z15,02,15,Notre Dame,Akron,26,22,6,12,137,Southwest,Southwest,A,717,503,54.0,47.0,102.0,91.0,76.0,69.970588235294116,14.433035023861059,10.839701792397099
P,R1Z3,Z03,Z14,03,14,Purdue,St Peter's,25,20,7,13,137,Southwest,Southwest,A,738,782,54.0,30.0,103.0,85.0,72.65625,61.393939393939391,10.257952326731685,11.318901847203636
P,R1Z4,Z04,Z13,04,13,Louisville,Morehead St,25,22,9,9,136,Southwest,Southwest,B,651,682,46.0,40.0,114.0,85.0,75.352941176470594,68.870967741935488,15.612744328500613,11.872282535884271
P,R1Z5,Z05,Z12,05,12,Vanderbilt,Richmond,23,27,10,7,136,Southwest,Southwest,B,827,743,51.0,53.0,92.0,90.0,76.212121212121218,70.17647058823529,9.9597906019048654,9.0243806638894615
P,R1Z6,Z06,Z11,06,11,Georgetown,VA Commonwealth,21,23,10,11,137,Southwest,Southwest,B,603,825,46.0,51.0,111.0,101.0,71.032258064516128,71.529411764705884,14.713355510726153,11.32471345986718
P,R1Z7,Z07,Z10,07,10,Texas A&M,Florida St,23,21,8,10,137,Southwest,Southwest,B,794,595,48.0,44.0,91.0,97.0,68.612903225806448,69.322580645161295,11.842181085492761,13.27716229100032
P,R1Z8,Z08,Z09,08,09,UNLV,Illinois,24,19,8,13,137,Southwest,Southwest,B,817,623,49.0,49.0,94.0,88.0,71.90625,71.28125,10.753950945466508,10.551168107726273
P,R2W1,R1W1,R1W8,01,08,Ohio St,George Mason,32,26,2,6,139,East,East,A,720,602,58.0,60.0,102.0,87.0,77.088235294117652,73.34375,11.968998304587771,8.0916985817255949
P,R2W2,R1W2,R1W7,02,07,North Carolina,Washington,26,23,7,10,139,East,East,A,708,840,48.0,56.0,107.0,118.0,76.666666666666671,83.515151515151516,13.697304903380138,15.784766749644403
P,R2W3,R1W3,R1W6,03,11,Syracuse,Marquette,26,20,7,14,139,East,East,B,786,660,53.0,56.0,107.0,102.0,73.606060606060609,76.088235294117652,12.350780600871847,11.228555108605454
P,R2W4,R1W4,R1W5,04,05,Kentucky,West Virginia,25,20,8,11,138,East,East,A,640,843,64.0,50.0,91.0,95.0,76.424242424242422,69.548387096774192,7.9849491109753998,10.811698293015226
P,R2X1,R1X1,R1X8,01,08,Duke,Michigan,30,19,4,13,139,West,West,A,577,670,56.0,50.0,110.0,87.0,81.058823529411768,65.5,11.732160867287703,9.6371676336981906
P,R2X2,R1X2,R1X7,02,07,San Diego St,Temple,30,25,2,7,138,West,West,A,754,789,51.0,50.0,96.0,96.0,71.03125,70.9375,11.043902092897238,10.703204835468673
P,R2X3,R1X3,R1X6,03,06,Connecticut,Cincinnati,26,25,9,8,138,West,West,A,559,549,56.0,51.0,97.0,99.0,73.400000000000006,68.969696969696969,9.8247500876976126,12.71955032673063
P,R2X4,R1X4,R1X5,04,05,Texas,Arizona,27,27,7,7,139,West,West,B,793,511,56.0,49.0,101.0,107.0,74.911764705882348,76.529411764705884,10.094750083026042,10.887757004780907
P,R2Y1,R1Y1,R1Y8,01,08,Pittsburgh,Butler,27,22,5,9,138,Southeast,Southeast,B,731,535,51.0,49.0,97.0,91.0,74.0625,72.483870967741936,11.382380847169014,10.095898137816029
P,R2Y2,R1Y2,R1Y7,02,07,Florida,UCLA,26,22,7,10,138,Southeast,Southeast,A,592,810,45.0,52.0,105.0,86.0,71.545454545454547,69.96875,12.723376026851566,8.6728180793499874
P,R2Y3,R1Y3,R1Y6,03,11,BYU,Gonzaga,29,23,4,9,138,Southeast,Southeast,A,536,607,54.0,58.0,109.0,117.0,81.272727272727266,75.875,11.309081165347065,12.496874609277313
P,R2Y4,R1Y4,R1Y5,04,05,Wisconsin,Kansas St,23,21,8,10,138,Southeast,Southeast,A,849,637,33.0,44.0,99.0,100.0,68.193548387096769,72.709677419354833,12.713770423312313,12.425762904824373
P,R2Z1,R1Z1,R1Z8,01,09,Kansas,Illinois,32,19,2,13,139,Southwest,Southwest,A,636,623,63.0,49.0,113.0,88.0,82.382352941176464,71.28125,11.747376943467131,10.551168107726273
